,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.387105107307434,1.1582264453172684,0.7901295125484467,0.6177876591682434,2.6821551471948624,0.5384390652179718,5.162595547735691,2.939204514026642,1.7864346876740456,1.572473555803299,1.6902658492326736,0.9462442472577095,1.2246946468949318,0.8112547695636749,6.225612133741379,0.3790489733219147,0.03957244008779526,3.605742819607258,3.0198772475123405,5.780975639820099,0.6911454051733017,0.03893566131591797,3.5687822811305523,2.0892217811197042,5.384896472096443,0.7882766872644424,1.4384201914072037,0.2488550841808319,8.53600350022316,4.677259778603911
3,9.687104813754559,15.141773253679276,13.709870517253876,38.01778802275658,16.28215464949608,12.261561200022697,11.437403865158558,6.060795217752457,7.88643441349268,31.072473138570786,20.290266126394272,9.84624407440424,10.17530556768179,22.311255052685738,26.825611889362335,17.479049295186996,6.6604274064302444,6.605742730200291,9.919876903295517,18.4190234541893,18.09114544093609,26.938934952020645,4.931217927485704,4.48922174423933,18.215103194117546,19.211723640561104,17.03842055797577,16.94885440170765,21.3639957010746,6.277259811758995
4,8.299999706447124,16.299999698996544,14.500000029802322,37.40000036358833,13.599999502301216,12.80000026524067,16.59999941289425,8.999999731779099,6.099999725818634,29.499999582767487,18.600000277161598,8.89999982714653,11.400000214576721,21.500000283122063,20.599999755620956,17.100000321865082,6.69999984651804,2.999999910593033,6.899999655783176,24.1999990940094,17.400000035762787,26.899999290704727,8.500000208616257,2.399999963119626,23.59999966621399,20.000000327825546,15.600000366568565,16.699999317526817,29.89999920129776,1.6000000331550837
5,0.3971954360604286,1.7340850979089737,1.8404264599084854,1.2763651907444,2.8204823434352875,9.385079741477966,4.722422048449516,2.059550419449806,5.071324674412608,4.3321161568164825,2.1970974057912827,1.8085708916187286,0.2771366536617279,2.400272101163864,2.5253565162420273,4.179477721452713,0.0430251806974411,1.8525730669498444,0.07404094934463501,0.18594633042812347,1.4926288425922394,5.112256765365601,0.09065540134906769,4.481370449066162,1.3478770405054092,0.6621556878089905,2.3959594666957855,3.636540323495865,4.660573437809944,2.635107658803463
6,7.902804270386696,15.034084886312485,19.659573823213577,37.923633456230164,15.220482990145683,22.0149208009243,15.177578374743462,2.740449506789446,7.471324637532234,31.432115256786346,21.597096920013428,13.80857053399086,12.022862702608109,23.299728333950043,21.825356125831604,20.42052099108696,7.156974881887436,6.747427046298981,11.774040877819061,13.314053267240524,14.607371047139168,40.487744092941284,16.49065500497818,19.318629026412964,14.747876733541489,21.06215563416481,10.904040321707726,27.636539608240128,15.039427176117897,8.964892365038395
7,8.299999706447124,13.299999788403511,21.500000283122063,39.199998646974564,12.400000646710396,31.400000542402267,19.900000423192978,4.799999926239252,2.399999963119626,27.099999099969864,19.399999514222145,11.999999642372131,12.299999356269836,25.700000435113907,19.299999609589577,24.599998712539673,7.200000062584877,8.600000113248825,11.699999928474426,13.499999597668648,16.099999889731407,45.600000858306885,16.399999603629112,23.799999475479126,13.39999969303608,20.39999994635582,13.299999788403511,23.999999284744263,19.70000061392784,11.600000023841858
8,3.386148378252983,3.968566060066223,0.9732584953308105,2.0592718720436096,2.2726766020059586,3.8209026753902435,0.49259792268276215,2.2981574535369873,2.138857439160347,1.9984543025493622,3.049810007214546,1.903439149260521,0.6959236711263657,0.5760263353586197,0.20928195118904114,4.306676879525185,4.814224898815155,0.5880717784166336,0.8932807445526123,0.5813810974359512,0.5470310747623444,3.343921422958374,0.10882923379540443,1.4326995760202408,5.536898821592331,0.2930096983909607,1.4524861425161362,2.684280976653099,0.8344462662935257,0.5853036269545555
9,9.413851886987686,28.531433433294296,23.626740217208862,43.64072889089584,13.72732338309288,15.879097938537598,10.80740238726139,15.1018425822258,12.561142399907112,15.198454186320305,20.450189754366875,13.29656021296978,12.695923313498497,22.27602642774582,15.309281408786774,14.193323493003845,5.785775385797024,22.911927983164787,8.706719107925892,12.218619167804718,12.047031193971634,31.256078839302063,3.1088291443884373,4.432699486613274,15.36310064792633,29.993009090423584,9.052485823631287,19.284280389547348,15.665553241968155,8.385303810238838
