,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3.045099213719368,5.385959647595882,3.221516728401184,3.051194690167904,2.2867970317602158,0.29728864133358,0.644725427031517,0.41083845496177673,0.22796359658241272,2.284111335873604,0.03479529917240143,3.4263176694512367,1.2347863614559174,0.6730421632528305,2.930959388613701,0.5539300590753555,6.398141503334045,3.374309852719307,5.041921898722649,0.6820251420140266,0.14929907023906708,0.877600759267807,2.1886088997125626,1.0504345744848251,1.2148496061563492,0.9815405160188675,0.19381174445152283,1.4019711017608643,3.330104485154152,1.9937351942062378
3,-13.745099142193794,-13.485959976911545,-12.37151674926281,-12.701194927096367,-13.113202571868896,-13.097287952899933,-18.055275186896324,-13.839160859584808,-18.677963063120842,-12.365888983011246,-13.165205016732216,-11.826317712664604,-15.234785914421082,-19.273041486740112,-12.769039928913116,-17.74606955051422,-13.001858443021774,-17.925689667463303,-14.758077666163445,-4.667975038290024,-18.550701543688774,-16.422399803996086,-20.13860884308815,-11.499564975500107,-17.485151007771492,-20.018459290266037,-17.19381120800972,-17.748029083013535,-20.080104187130928,-7.643735088407993
4,-10.699999928474426,-8.100000329315662,-9.150000020861626,-9.650000236928463,-15.399999603629112,-12.799999311566353,-18.70000061392784,-14.249999314546585,-18.44999946653843,-14.65000031888485,-13.200000315904617,-8.400000043213367,-13.999999552965164,-18.599999323487282,-15.699999317526817,-18.299999609589577,-19.39999994635582,-21.29999952018261,-19.799999564886093,-5.3500001803040504,-18.70000061392784,-17.300000563263893,-17.949999943375587,-12.549999549984932,-18.70000061392784,-20.999999806284904,-16.999999463558197,-19.1500001847744,-16.749999701976776,-5.6499998942017555
5,0.22384168207645416,1.1029871851205826,0.7157063409686089,3.431650258600712,3.3550254702568054,1.0150354951620102,0.7631842941045761,2.8909897431731224,0.8580622524023056,2.648351565003395,1.7758265882730484,1.7257864475250244,0.9479866400361061,1.0763704925775528,4.568251341581345,0.4737297147512436,0.3422054499387741,1.5966721028089523,0.7053212672472,0.9917019531130791,0.8738826364278793,2.1529349088668823,2.154829829931259,4.4433694295585155,1.6622942686080933,0.5019655525684357,0.5357745885848999,0.05592887103557587,2.1508262306451797,7.967723226174712
6,-15.976158544421196,-15.447012707591057,-11.365706317126751,-8.88165034353733,-17.405024975538254,-11.63496395945549,-18.48681579530239,-12.990989550948143,-18.24193798005581,-13.401648804545403,-16.22582709789276,-15.775785952806473,-11.502013005316257,-14.976370140910149,-10.931748166680336,-16.87372975051403,-12.242205619812012,-13.596672177314758,-15.194679245352745,-4.158297725021839,-18.126117691397667,-13.747065603733063,-20.95483034849167,-8.893369428813457,-16.86229406297207,-17.051965445280075,-15.364225924015045,-16.6940708309412,-19.600826650857925,-4.917723275721073
7,-16.20000022649765,-16.54999989271164,-10.649999976158142,-5.450000084936619,-14.049999505281448,-12.6499994546175,-19.250000089406967,-10.09999980777502,-19.100000232458115,-16.050000369548798,-14.450000509619713,-14.049999505281448,-12.449999645352364,-13.899999648332596,-15.49999950826168,-16.400000035762787,-11.900000169873238,-12.000000074505806,-15.900000512599945,-5.149999678134918,-19.000000327825546,-15.900000512599945,-18.80000051856041,-4.449999999254942,-15.199999794363976,-16.54999989271164,-15.900000512599945,-16.749999701976776,-17.450000420212746,3.049999950453639
8,0.5286354273557663,2.3946364521980286,3.420608311891556,0.19567565619945526,2.5466476380825043,2.5756202042102814,3.563136413693428,1.7911175936460495,6.914281360805035,1.011040210723877,3.092352494597435,0.2056543380022049,1.5278260260820389,0.06945435702800751,1.7528388053178787,0.3950873613357544,0.44864797592163086,0.6931502372026443,0.9478354156017303,0.1442273180000484,1.8475712537765503,0.2858240231871605,3.432090252637863,1.4132119119167328,1.2279099822044373,1.7965638190507889,3.033689856529236,0.40082789957523346,1.7472955733537674,8.596966840326786
9,-17.428634986281395,-14.605363011360168,-11.329391911625862,-12.595675349235535,-19.146647483110428,-12.22437997162342,-19.463136926293373,-16.491117864847183,-13.964281305670738,-15.838959395885468,-18.142352432012558,-14.944345504045486,-11.172173380851746,-20.630545735359192,-13.852838784456253,-17.204912915825844,-15.548647865653038,-20.443149849772453,-17.24783554673195,-0.6442272732965648,-16.24757181107998,-11.06417528539896,-18.18209047615528,-7.363212212920189,-16.177910014986992,-19.946563571691513,-18.5836893171072,-18.300827890634537,-16.29729598760605,-5.096966799348593
